blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
365C,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0,1.36928451336936,103.89713459868,533365
365D,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,96,0,0,32,64,0,0,0,0,0,0,0,0,1.36961721786592,103.896612783518,537365
366,BT BATOK ST 31,17,1985,Y,N,N,N,N,N,BB,80,0,0,0,0,0,80,0,0,0,0,0,0,1.36036478752612,103.748916692721,650366
366,CLEMENTI AVE 2,22,2001,Y,N,N,Y,N,N,CL,168,0,0,42,0,0,0,0,0,84,42,0,0,1.31279891318753,103.771840111445,120366
366,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,84,0,0,0,46,38,0,0,0,0,0,0,0,1.33789108289203,103.71968139193,610366
366,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44380050698252,103.816211984803,750366
366,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,99,0,0,0,54,45,0,0,0,0,0,0,0,1.35815031323431,103.961032965624,521366
366,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,82,0,0,0,42,40,0,0,0,0,0,0,0,1.43374240160649,103.787381727991,730366
366,YISHUN RING RD,12,1988,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,1.42908098467003,103.845879659833,760366
366A,CLEMENTI AVE 2,1,2001,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31279891318753,103.771840111445,121366
366A,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,168,0,108,30,30,0,0,0,0,0,0,0,0,1.44380050698252,103.816211984803,751366
366A,TAMPINES ST 34,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35815031323431,103.961032965624,521366
366B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,140,0,80,30,30,0,0,0,0,0,0,0,0,1.44392167964019,103.815957543756,752366
367,BT BATOK ST 31,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,1.360332741707,103.749691516072,650367
367,CLEMENTI AVE 2,22,2001,Y,N,N,Y,N,N,CL,168,0,1,42,0,0,0,0,0,84,41,0,0,1.31294067164986,103.77164865498,120367
367,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,81,0,0,0,45,36,0,0,0,0,0,0,0,1.33769782307082,103.719145674511,610367
367,TAMPINES ST 34,10,1995,Y,Y,N,N,N,N,TAP,144,0,0,0,108,36,0,0,0,0,0,0,0,1.35770234108775,103.959954453114,521367
367,WOODLANDS AVE 5,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,44,40,0,0,0,0,0,0,0,1.43350424248722,103.786496080056,730367
367,YISHUN RING RD,12,1987,Y,N,N,Y,N,N,YS,132,0,0,0,74,58,0,0,0,0,0,0,0,1.42959195293208,103.845121446389,760367
367A,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,81,0,0,0,54,27,0,0,0,0,0,0,0,1.35770234108775,103.959954453114,521367
368,BT BATOK ST 31,12,1985,Y,N,N,Y,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,1.36038104862802,103.750923865594,650368
368,CORPORATION DR,10,1996,Y,Y,N,N,N,N,JW,90,0,0,0,54,36,0,0,0,0,0,0,0,1.33747064552804,103.719786065074,610368
368,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,123,0,0,0,69,54,0,0,0,0,0,0,0,1.35847458329921,103.961288498131,520368
368,WOODLANDS AVE 1,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,44,44,0,0,0,0,0,0,0,1.4329424013353,103.786732547129,730368
369,BT BATOK ST 31,12,1985,Y,Y,N,Y,N,N,BB,144,0,0,0,144,0,0,0,0,0,0,0,0,1.36002945983665,103.751072294962,650369
369,TAMPINES ST 34,10,1995,Y,Y,N,N,N,N,TAP,96,0,0,0,78,18,0,0,0,0,0,0,0,1.35869916097953,103.960254467845,520369
369,WOODLANDS AVE 1,12,1995,Y,N,N,Y,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0,1.43343620706594,103.787422676205,730369
369,YUNG AN RD,10,1993,Y,N,N,N,N,N,JW,45,0,0,0,0,0,45,0,0,0,0,0,0,1.33698161051045,103.719772217368,610369
37,BEDOK STH AVE 2,16,1977,Y,N,N,Y,N,N,BD,210,0,0,0,210,0,0,0,0,0,0,0,0,1.32190663617288,103.939847213862,460037
37,CAMBRIDGE RD,15,1997,Y,N,N,N,N,N,KWN,70,0,0,0,42,28,0,0,0,0,0,0,0,1.31686648129659,103.849363583015,211037
37,CHAI CHEE AVE,14,1973,Y,Y,N,N,N,N,BD,121,0,0,119,0,2,0,0,0,0,0,0,0,1.3254420035704,103.926207634232,461037
37,CIRCUIT RD,16,1965,Y,Y,N,Y,N,N,GL,570,0,0,95,1,0,0,0,0,0,452,22,0,1.32817469308988,103.886484192153,370037
37,JLN RUMAH TINGGI,12,1963,Y,Y,N,N,N,N,BM,199,0,0,194,5,0,0,0,0,0,0,0,0,1.28937446539831,103.810345929145,150037
37,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0,1.28508446478784,103.830493625033,160037
37,LOR 5 TOA PAYOH,25,1996,Y,N,N,N,N,N,TP,144,0,0,0,72,72,0,0,0,0,0,0,0,1.33452611314584,103.855915402039,310037
37,MARSILING DR,25,1976,Y,N,N,N,N,N,WL,96,0,0,0,0,96,0,0,0,0,0,0,0,1.44554176156171,103.771709178755,730037
37,SIN MING DR,1,1979,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3616132966075,103.837893732112,575711
37,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,118,0,27,88,2,0,0,0,0,0,1,0,0,1.29777231701973,103.798017132713,140037
37,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0,1.32053143645808,103.742652199249,600037
37,TELOK BLANGAH RISE,25,1976,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,1.27267256466786,103.822875659974,090037
37A,C'WEALTH DR,1,2000,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29776101382773,103.797749838791,141037
37A,CAMBRIDGE RD,5,1997,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31608681680335,103.848800536438,211037
37A,JLN RUMAH TINGGI,6,1995,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28937446539831,103.810345929145,151037
37A,TEBAN GDNS RD,1,2008,N,N,Y,N,N,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32083109341426,103.742748119377,601037
37B,C'WEALTH DR,5,1999,N,N,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29826819533901,103.797949490942,142037
370,BT BATOK ST 31,9,1985,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,1.35995741711979,103.749307337606,650370
370,HOUGANG ST 31,8,1998,Y,N,N,N,N,N,HG,85,0,0,0,70,15,0,0,0,0,0,0,0,1.36382073428891,103.889572770625,530370
370,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,93,0,0,0,75,18,0,0,0,0,0,0,0,1.35803885367392,103.959670086702,520370
370,WOODLANDS AVE 1,12,1995,Y,N,N,N,N,N,WL,88,0,0,0,22,66,0,0,0,0,0,0,0,1.43268408103367,103.787084296988,730370
370A,WOODLANDS AVE 1,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43268408103367,103.787084296988,731370
371,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,26,0,0,16,10,0,0,0,0,0,0,0,0,1.3592594086607,103.75069463109,650371
371,CLEMENTI AVE 4,12,1980,Y,N,N,N,N,N,CL,170,0,0,142,22,1,5,0,0,0,0,0,0,1.32057465713361,103.768211873157,120371
371,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0,1.36360388866546,103.890049841364,530371
371,JURONG EAST ST 32,16,2013,Y,N,N,N,N,N,JE,195,0,90,105,0,0,0,0,0,0,0,0,0,1.34830835912942,103.731919903016,600371
371,TAMPINES ST 34,10,1993,Y,N,N,N,N,N,TAP,63,0,0,0,36,27,0,0,0,0,0,0,0,1.35709089473212,103.958597718781,520371
371,WOODLANDS AVE 1,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0,1.43285953876261,103.786418334715,731371
371A,WOODLANDS AVE 1,6,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43285953876261,103.786418334715,731371
372,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,45,0,0,31,14,0,0,0,0,0,0,0,0,1.35866916706908,103.751213742148,650372
372,CLEMENTI AVE 4,12,1981,Y,N,N,N,N,N,CL,110,0,0,0,16,94,0,0,0,0,0,0,0,1.31978885138442,103.767787535116,120372
372,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0,1.36299037865322,103.890463932896,530372
372,JURONG EAST ST 32,16,2012,Y,N,N,Y,N,N,JE,210,0,120,90,0,0,0,0,0,0,0,0,0,1.34865823382571,103.731789499274,600372
372,TAMPINES ST 34,10,1993,Y,N,N,Y,N,N,TAP,54,0,0,0,27,27,0,0,0,0,0,0,0,1.35644214539059,103.958095637942,520372
372A,JURONG EAST ST 32,6,2012,N,N,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34900342089641,103.732123650639,601372
373,BT BATOK ST 31,3,1986,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35892457118181,103.750397174291,650373
373,CLEMENTI AVE 4,12,1981,Y,N,N,N,N,N,CL,110,0,0,0,110,0,0,0,0,0,0,0,0,1.31949018164236,103.767337871668,120373
373,HOUGANG ST 31,18,1998,Y,N,N,Y,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0,1.36232963358967,103.890049555893,531373
373,JURONG EAST ST 32,12,2012,Y,N,N,N,N,N,JE,231,0,0,0,0,0,0,0,0,176,55,0,0,1.34934885933775,103.732355870224,600373
373,TAMPINES ST 34,10,1993,Y,N,N,N,N,N,TAP,56,0,0,0,29,27,0,0,0,0,0,0,0,1.35602184733114,103.958780627307,520373
373A,HOUGANG ST 31,6,1998,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36232963358967,103.890049555893,531373
374,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,75,0,0,59,10,6,0,0,0,0,0,0,0,1.35798291106744,103.750736425731,650374
374,CLEMENTI AVE 4,12,1981,Y,N,N,Y,N,N,CL,172,0,0,146,22,4,0,0,0,0,0,0,0,1.31912618587198,103.766983653394,120374
374,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,68,0,0,0,0,0,68,0,0,0,0,0,0,1.36286923991212,103.889828423028,530374
374,JURONG EAST ST 32,12,2012,Y,N,N,Y,N,N,JE,231,0,0,0,0,0,0,0,0,176,55,0,0,1.3496123936968,103.732548011802,600374
374,TAMPINES ST 34,10,1993,Y,Y,N,N,N,N,TAP,54,0,0,0,27,27,0,0,0,0,0,0,0,1.35641448495621,103.959053583755,521374
374A,TAMPINES ST 34,4,1993,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35641448495621,103.959053583755,521374
375,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,8,0,0,4,4,0,0,0,0,0,0,0,0,1.35832286816889,103.750129595553,650375
375,CLEMENTI AVE 4,12,1980,Y,N,N,Y,N,N,CL,152,0,0,128,22,1,1,0,0,0,0,0,0,1.31849298732444,103.766701647482,120375
375,HOUGANG ST 31,18,1998,Y,Y,N,N,N,N,HG,68,0,0,0,0,0,68,0,0,0,0,0,0,1.36315827935492,103.889555162338,530375
376,BT BATOK ST 31,4,1986,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35831705249928,103.749579868748,650376
376,CLEMENTI AVE 4,12,1980,Y,N,N,N,N,N,CL,152,0,0,128,22,0,2,0,0,0,0,0,0,1.3181000647742,103.766692603667,120376
376,HOUGANG ST 32,5,2015,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36376463939138,103.894113954924,530376
376A,HOUGANG ST 32,16,2015,Y,N,N,Y,N,N,HG,79,0,0,0,79,0,0,0,0,0,0,0,0,1.36346009799331,103.893576325679,531376
376B,HOUGANG ST 32,19,2015,Y,N,N,N,N,N,HG,138,0,14,0,48,0,0,0,76,0,0,0,0,1.36412337735232,103.894090730991,532376
376C,HOUGANG ST 32,19,2015,Y,N,N,Y,N,N,HG,162,0,18,0,54,0,0,0,90,0,0,0,0,1.36406322514467,103.893679750644,533376
376D,HOUGANG ST 32,1,2017,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36380223576136,103.89378970225,537376
377,BT BATOK ST 31,27,2018,Y,N,N,N,N,N,BB,286,0,83,130,0,0,0,0,73,0,0,0,0,1.35938517886514,103.750288551639,651377
377,CLEMENTI AVE 5,12,1980,Y,N,N,N,N,N,CL,151,0,0,126,22,1,2,0,0,0,0,0,0,1.31756398951143,103.767975202583,120377
377A,BT BATOK ST 31,4,2018,N,N,N,Y,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35921822041832,103.749864789237,651377
378,CLEMENTI AVE 5,4,1980,Y,Y,N,N,N,N,CL,19,0,0,14,5,0,0,0,0,0,0,0,0,1.31741204180127,103.767416985995,120378
379,CLEMENTI AVE 5,12,1980,Y,Y,N,Y,N,N,CL,153,0,0,130,22,0,1,0,0,0,0,0,0,1.31797801720798,103.767831518404,120379
38,BEDOK STH RD,12,1977,Y,N,N,N,N,N,BD,176,0,38,0,0,0,0,0,0,0,138,0,0,1.32082560856838,103.938994585574,460038
38,BEO CRES,10,1963,Y,Y,N,N,N,N,BM,97,0,17,79,1,0,0,0,0,0,0,0,0,1.28883084168339,103.827353973547,169982
38,CAMBRIDGE RD,15,1997,Y,N,N,N,N,N,KWN,70,0,0,0,42,28,0,0,0,0,0,0,0,1.31658921051203,103.848909726181,210038
38,CHAI CHEE AVE,10,1972,Y,Y,N,Y,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0,1.32592470872426,103.925824304731,461038
38,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,120,0,0,120,0,0,0,0,0,0,0,0,0,1.32795735711981,103.886080437214,370038
38,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,1.32690591898183,103.856486649121,320038
38,JLN RUMAH TINGGI,22,1995,Y,N,N,N,N,N,BM,105,0,0,0,105,0,0,0,0,0,0,0,0,1.28863365915923,103.809643901495,150038
38,KIM PONG RD,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0,1.28486466867449,103.830500488707,161038
38,LOR 5 TOA PAYOH,11,1969,Y,N,N,N,N,N,TP,213,0,0,206,0,7,0,0,0,0,0,0,0,1.33534100223402,103.854859409729,310038
38,SIN MING DR,1,1979,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35990403625376,103.837194514494,575717
38,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,116,0,25,84,4,0,0,0,0,0,3,0,0,1.2975081033727,103.798722843014,140038
38,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0,1.32113896630027,103.742787643913,600038
38,TELOK BLANGAH RISE,4,1975,Y,Y,N,N,N,N,BM,28,0,0,28,0,0,0,0,0,0,0,0,0,1.27233260622828,103.822210318088,090038
38,UPP BOON KENG RD,25,1975,Y,Y,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,1.3180408108562,103.874222824064,380038
38A,BENDEMEER RD,26,2010,Y,N,N,Y,N,N,KWN,170,0,0,0,120,50,0,0,0,0,0,0,0,1.32005797775206,103.866939439236,331038
38B,BENDEMEER RD,26,2010,Y,N,N,N,N,N,KWN,170,0,0,65,105,0,0,0,0,0,0,0,0,1.32053258273431,103.866795494049,332038
38C,BENDEMEER RD,25,2010,Y,N,N,N,N,N,KWN,166,0,0,69,97,0,0,0,0,0,0,0,0,1.32112027780384,103.866786871369,333038
38D,BENDEMEER RD,24,2010,Y,N,N,N,N,N,KWN,162,0,0,61,101,0,0,0,0,0,0,0,0,1.32163647015369,103.866767328257,334038
380,CLEMENTI AVE 5,4,1980,Y,Y,N,N,N,N,CL,15,0,0,10,5,0,0,0,0,0,0,0,0,1.31834429050425,103.767572030573,120380
381,CLEMENTI AVE 5,12,1981,Y,Y,N,Y,N,N,CL,110,0,0,0,110,0,0,0,0,0,0,0,0,1.31855534809362,103.768028348058,120381
381,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,79,0,0,0,24,55,0,0,0,0,0,0,0,1.35401864673373,103.958966328131,520381
382,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0,1.35409827072206,103.958752054019,520382
383,BT BATOK WEST AVE 5,28,2004,Y,N,N,N,N,N,BB,218,0,0,0,164,54,0,0,0,0,0,0,0,1.36232315228542,103.752217152725,650383
383,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0,1.3540982680095,103.958266922353,520383
383A,BT BATOK WEST AVE 5,1,2004,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36258600692538,103.752109914415,651383
384,BT BATOK WEST AVE 5,28,2004,Y,N,N,N,N,N,BB,219,0,0,0,191,28,0,0,0,0,0,0,0,1.36293263679646,103.752194207305,650384
384,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,77,0,0,0,22,55,0,0,0,0,0,0,0,1.35448670333255,103.958509389942,521384
384A,TAMPINES ST 32,5,1993,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35448670333255,103.958509389942,521384
385,BT BATOK WEST AVE 5,28,2004,Y,N,N,N,N,N,BB,219,0,0,0,164,55,0,0,0,0,0,0,0,1.36348353323123,103.752171420758,650385
385,TAMPINES ST 32,12,1993,Y,N,N,Y,N,N,TAP,88,0,0,0,11,77,0,0,0,0,0,0,0,1.35496004375849,103.95852095013,520385
385,YISHUN AVE 6,4,1989,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42834468935505,103.847531421628,760385
386,BT BATOK WEST AVE 5,25,2003,Y,N,N,Y,N,N,BB,192,0,0,0,168,24,0,0,0,0,0,0,0,1.36393942184817,103.752556035691,650386
386,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0,1.35483911065988,103.959153480624,520386
386,YISHUN RING RD,12,1988,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,1.42898064926519,103.846473489722,760386
387,BT BATOK WEST AVE 5,25,2004,Y,N,N,Y,N,N,BB,120,0,0,0,0,120,0,0,0,0,0,0,0,1.36486521722222,103.752452457233,650387
387,TAMPINES ST 32,12,1993,Y,N,N,Y,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0,1.35530314366795,103.958776201426,520387
387,YISHUN RING RD,11,1987,Y,N,N,N,N,N,YS,50,0,0,0,0,0,50,0,0,0,0,0,0,1.42954682086046,103.847278941139,760387
388,BT BATOK WEST AVE 5,25,2004,Y,N,N,Y,N,N,BB,108,0,0,0,0,108,0,0,0,0,0,0,0,1.36442823453741,103.752327884033,651388
388,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,77,0,0,0,11,66,0,0,0,0,0,0,0,1.35528679610198,103.958318517675,520388
388,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.42916958504574,103.847212829684,760388
388A,BT BATOK WEST AVE 5,1,2004,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36442823453741,103.752327884033,651388
389,BT BATOK WEST AVE 5,25,2004,Y,N,N,N,N,N,BB,108,0,0,0,0,108,0,0,0,0,0,0,0,1.36534587041754,103.752142144334,650389
389,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,55,0,0,0,11,44,0,0,0,0,0,0,0,1.35493422052376,103.957864253451,520389
389,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,1.42956999096503,103.848020471141,760389
39,BEDOK STH RD,15,1977,Y,N,N,Y,N,N,BD,168,0,0,140,28,0,0,0,0,0,0,0,0,1.32139766306096,103.93973036061,460039
39,BENDEMEER RD,5,2008,N,N,N,Y,Y,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32075605259779,103.866219432639,330039
39,CAMBRIDGE RD,15,1997,Y,N,N,N,N,N,KWN,70,0,0,0,42,28,0,0,0,0,0,0,0,1.31633807257611,103.848468483993,210039
39,CHAI CHEE AVE,10,1972,Y,Y,N,N,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0,1.32632437587862,103.925909596998,461039
39,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,118,0,29,87,2,0,0,0,0,0,0,0,0,1.3274299495817,103.885681564016,370039
39,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,7,0,0,7,0,0,0,0,0,0,0,0,0,1.32719469284879,103.856118521432,320039
39,JLN RUMAH TINGGI,22,1995,Y,N,N,N,N,N,BM,105,0,0,0,105,0,0,0,0,0,0,0,0,1.28863334289313,103.810015901011,151039
39,JLN TIGA,19,2003,Y,Y,N,N,N,N,GL,70,0,0,0,36,34,0,0,0,0,0,0,0,1.3078206028234,103.885092299552,390039
39,SIN MING DR,1,1979,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36137692884776,103.838300889803,575713
39,TANGLIN HALT RD,2,1963,N,Y,N,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29755710044079,103.798919730693,143039
39,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0,1.32136881127064,103.742845114726,600039
39,TELOK BLANGAH RISE,25,1976,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,1.27174724526041,103.822508329222,090039
39,UPP BOON KENG RD,25,1975,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31872358052992,103.874226522075,380039
39A,BENDEMEER RD,27,2010,Y,N,N,N,N,N,KWN,148,0,0,22,126,0,0,0,0,0,0,0,0,1.32017938520721,103.866365809133,331039
39A,CAMBRIDGE RD,1,1998,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31656471390556,103.848641640382,211039
390,BT BATOK WEST AVE 5,25,2004,Y,N,N,N,N,N,BB,120,0,0,0,0,120,0,0,0,0,0,0,0,1.36535402711966,103.752433206591,650390
390,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,66,0,0,0,33,33,0,0,0,0,0,0,0,1.35618204494611,103.957616315285,520390
390,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.42921279276694,103.848403863548,760390
390A,TAMPINES AVE 7,5,1993,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35590709806875,103.957225690989,521390
391,BT BATOK WEST AVE 5,25,2003,Y,N,N,N,N,N,BB,194,0,0,0,194,0,0,0,0,0,0,0,0,1.36585374932579,103.752728543207,650391
391,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,79,0,0,0,19,60,0,0,0,0,0,0,0,1.35563154080286,103.957953271748,520391
391,YISHUN AVE 6,11,1987,Y,Y,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,1.42946769237363,103.849171432797,760391
391A,BT BATOK WEST AVE 5,1,2004,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36577212988184,103.752354654225,651391
392,BT BATOK WEST AVE 5,25,2003,Y,N,N,N,N,N,BB,144,0,0,0,96,48,0,0,0,0,0,0,0,1.36586608373139,103.753323280718,650392
392,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,79,0,0,0,38,41,0,0,0,0,0,0,0,1.35519267346938,103.957473809347,520392
392,YISHUN AVE 6,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,1.42869782501374,103.849200667368,760392
393,BT BATOK WEST AVE 5,25,2003,Y,N,N,N,N,N,BB,146,0,0,0,74,72,0,0,0,0,0,0,0,1.36649328120422,103.753112569115,650393
393,TAMPINES AVE 7,12,1993,Y,Y,N,N,N,N,TAP,84,0,0,0,16,68,0,0,0,0,0,0,0,1.35519248677249,103.956968778245,520393
393,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,1.42851535023393,103.848503721066,760393
394,BT BATOK WEST AVE 5,25,2004,Y,N,N,N,N,N,BB,146,0,0,0,74,72,0,0,0,0,0,0,0,1.36642311199963,103.752688625262,650394
394,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,73,0,0,0,24,49,0,0,0,0,0,0,0,1.35519244916704,103.956061489556,520394
394,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,1.42887285940938,103.848162614171,760394
395,BT BATOK WEST AVE 5,25,2003,Y,N,N,N,N,N,BB,194,0,0,0,194,0,0,0,0,0,0,0,0,1.36448974299465,103.751987145985,650395
395,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,77,0,0,0,44,33,0,0,0,0,0,0,0,1.35586379234097,103.956049133991,520395
395,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.42884941903145,103.847221024874,760395
395A,BT BATOK WEST AVE 5,7,2003,N,Y,N,Y,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36448974299465,103.751987145985,651395
396,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,66,0,0,0,22,44,0,0,0,0,0,0,0,1.35567033756806,103.956434779626,520396
396,YISHUN AVE 6,4,1987,Y,N,N,N,N,N,YS,28,0,0,0,22,6,0,0,0,0,0,0,0,1.42835946189425,103.847037323224,760396
397,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,1.42788611422626,103.847541026169,760397
