_id,issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description,company_type_description,paf_constitution_description,entity_status_description,registration_incorporation_date,uen_issue_date,address_type,block,street_name,level_no,unit_no,building_name,postal_code,other_address_line1,other_address_line2,account_due_date,annual_return_date,no_of_charges,primary_ssic_code,primary_ssic_description,primary_user_described_activity,secondary_ssic_code,secondary_ssic_description,secondary_user_described_activity,no_of_officers,former_entity_name1,former_entity_name2,former_entity_name3,former_entity_name4,former_entity_name5,former_entity_name6,former_entity_name7,former_entity_name8,former_entity_name9,former_entity_name10,former_entity_name11,former_entity_name12,former_entity_name13,former_entity_name14,former_entity_name15,paid_up_capital1_currency,paid_up_capital1_ordinary,paid_up_capital1_preference,paid_up_capital1_others,paid_up_capital2_currency,paid_up_capital2_ordinary,paid_up_capital2_preference,paid_up_capital2_others,paid_up_capital3_currency,paid_up_capital3_ordinary,paid_up_capital3_preference,paid_up_capital3_others,paid_up_capital4_currency,paid_up_capital4_ordinary,paid_up_capital4_preference,paid_up_capital4_others,paid_up_capital5_currency,paid_up_capital5_ordinary,paid_up_capital5_preference,paid_up_capital5_others,paid_up_capital6_currency,paid_up_capital6_ordinary,paid_up_capital6_preference,paid_up_capital6_others,paid_up_capital7_currency,paid_up_capital7_ordinary,paid_up_capital7_preference,paid_up_capital7_others,paid_up_capital8_currency,paid_up_capital8_ordinary,paid_up_capital8_preference,paid_up_capital8_others,paid_up_capital9_currency,paid_up_capital9_ordinary,paid_up_capital9_preference,paid_up_capital9_others,paid_up_capital10_currency,paid_up_capital10_ordinary,paid_up_capital10_preference,paid_up_capital10_others,uen_of_audit_firm1,name_of_audit_firm1,uen_of_audit_firm2,name_of_audit_firm2,uen_of_audit_firm3,name_of_audit_firm3,uen_of_audit_firm4,name_of_audit_firm4,uen_of_audit_firm5,name_of_audit_firm5
179,ACRA,T06LL0055J,LBW CONSULTANTS LLP,LLP,na,na,na,Live,2006-01-16T00:00:00,2008-09-13T00:00:00,LOCAL,168,JALAN BUKIT MERAH,09,01,CONNECTION ONE,150168,na,na,na,na,0,71121,GENERAL BUILDING ENGINEERING DESIGN AND CONSULTANCY SERVICES,na,71125,INFRASTRUCTURE ENGINEERING DESIGN AND CONSULTANCY SERVICES,na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
180,ACRA,201504790D,LEBARA MEDIA SINGAPORE PTE. LIMITED,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-02-23T10:56:21,2015-03-03T00:00:00,LOCAL,6,BATTERY ROAD,10,01,na,49909,na,na,2017-08-24T00:00:00,2016-12-31T00:00:00,0,61099,OTHER TELECOMMUNICATIONS ACTIVITIES N.E.C. (EG PROVISION OF VOIP (VOICE OVER INTERNET PROTOCOL SERVICES) AND CYBER 'CAFES' (OFFERING INTERNET ACCESS ONLY)),"INTERNET-BASED VOICE & DATA SVCS, STORE-AND-RETRIEVE VALUE-ADDED NETWORK SVCS",na,na,na,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
181,ACRA,201412199R,LOTAME SOLUTIONS ASIA PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2014-04-28T17:43:09,2014-04-29T00:00:00,LOCAL,1,KEONG SAIK ROAD,na,na,na,89109,na,na,2017-06-08T00:00:00,2016-12-31T00:00:00,0,82999,"OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (EG JUNKETS, ADMINISTRATION OF LOYALTY PROGRAMMES)",MARKETING AND CLIENT SUPPORT,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
182,ACRA,200707277M,LANGUEDOC PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2007-04-27T14:37:13,2008-09-13T00:00:00,LOCAL,600,NORTH BRIDGE ROAD,05,01,PARKVIEW SQUARE,188778,na,na,2017-08-29T00:00:00,2016-12-31T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
183,ACRA,201015663Z,LEESER INVESTMENTS PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2010-07-23T19:48:45,2010-07-24T00:00:00,LOCAL,3023,UBI ROAD 3,06,18,UBIPLEX 1,408663,na,na,2017-06-30T00:00:00,2016-12-31T00:00:00,0,46423,WHOLESALE OF WATCHES AND CLOCKS,na,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,2,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
184,ACRA,201523497R,LEE SAM ENGINEERING PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-05-19T13:49:45,2015-05-20T00:00:00,LOCAL,21,WOODLANDS CLOSE,09,37,PRIMZ BIZHUB,737854,na,na,2017-08-31T00:00:00,2016-04-30T00:00:00,0,71122,PROCESS AND INDUSTRIAL PLANT ENGINEERING DESIGN AND CONSULTANCY SERVICES,na,42101,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na,3,AMITUOFO CONSTRUCTION AND ENGINEERING PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,15000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
185,ACRA,53317128L,L & M MARINE CONSTRUCTION & TRADING,Business,Partnership,na,na,Live,2015-09-22T13:17:12,2015-09-23T00:00:00,LOCAL,50,TUAS AVENUE 11,03,39,TUAS LOT,639107,na,na,na,na,0,30110,"BUILDING AND REPAIRING OF SHIPS, TANKERS AND OTHER OCEAN-GOING VESSELS (INCLUDING CONVERSION OF SHIPS INTO OFF-SHORE STRUCTURES)",na,30110,"BUILDING AND REPAIRING OF SHIPS, TANKERS AND OTHER OCEAN-GOING VESSELS (INCLUDING CONVERSION OF SHIPS INTO OFF-SHORE STRUCTURES)",na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
186,ACRA,00947000W,LIAN HUAT & COMPANY,Business,Partnership,na,na,Live,1974-11-12T00:00:00,2008-09-09T00:00:00,LOCAL,35,FISHERY PORT ROAD,03,228,NEW FISH MERCHANT BUILDING,619742,na,na,na,na,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,46302,"WHOLESALE OF LIVESTOCK, MEAT, POULTRY, EGGS AND SEAFOOD",na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
187,ACRA,200806938C,LYMPHATIC SLIMMING & BODYWORKS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2008-04-09T20:14:04,2008-09-13T00:00:00,LOCAL,498G,TAMPINES STREET 45,09,434,na,525498,na,na,2017-09-29T00:00:00,2017-03-31T00:00:00,0,96022,"BEAUTY SALONS AND SPAS (INCLUDING SLIMMING, SKIN CARE AND HAIR CARE CENTRES)",na,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,25220,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
188,ACRA,201726182C,LCLC3 MANAGEMENT CO. PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2017-09-14T11:15:18,2017-09-14T00:00:00,LOCAL,77,ROBINSON ROAD,13,00,ROBINSON 77,68896,na,na,na,na,0,70209,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES N.E.C.,AS MANAGER FOR AN ENTITY THAT HOLDS LOGISTICS & REAL ESTATE PROJECTS IN CHINA,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,USD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
195,ACRA,53364797E,LAVENDER SKIN CARE BEAUTY,Business,Sole Proprietor,na,na,Live,2017-06-15T14:12:27,2017-06-15T00:00:00,LOCAL,35,SELEGIE ROAD,01,16A,PARKLANE SHOPPING MALL,188307,na,na,na,na,0,96022,"BEAUTY SALONS AND SPAS (INCLUDING SLIMMING, SKIN CARE AND HAIR CARE CENTRES)",SKIN CARE & SLIMMING,na,na,SKIN CARE & SLIMMING,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
189,ACRA,201620566R,LIRICH ENGINEERING (S) PRIVATE LIMITED,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-07-28T12:24:52,2016-07-28T00:00:00,LOCAL,18,BOON LAY WAY,09,123,TRADEHUB 21,609966,na,na,2017-08-17T00:00:00,2017-06-30T00:00:00,0,28300,"INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT, MECHANICAL ENGINEERING WORKS","MATERIAL HANDLING PROJECT,EQUIPMENT & COMPONENTS. TURNKEY PROJECT CONSULTANCY",na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,50000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
190,ACRA,201603786D,LASTMASON PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-02-15T21:11:46,2016-02-15T00:00:00,LOCAL,79,AYER RAJAH CRESCENT,03,na,na,139955,na,na,na,na,0,62019,DEVELOPMENT OF OTHER SOFTWARE AND PROGRAMMING ACTIVITIES N.E.C.,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
191,ACRA,201505038H,LONG QUAN INVESTMENT PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-02-25T16:12:17,2015-03-03T00:00:00,LOCAL,20,BENDEMEER ROAD,03,13/14,BS BENDEMEER CENTRE,339914,na,na,2017-02-01T00:00:00,2015-12-31T00:00:00,1,64202,OTHER HOLDING COMPANIES,na,na,na,na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,200000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
192,ACRA,201224455H,LUMIERE BUSINESS SOLUTIONS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2012-10-04T10:39:38,2012-10-05T00:00:00,LOCAL,16,RAFFLES QUAY,33,03,HONG LEONG BUILDING,48581,na,na,2017-09-13T00:00:00,2017-03-31T00:00:00,0,70201,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES (GENERAL),MARKET & BUSINESS RESEARCH CONSULTANTS & ADVISORS & PROVIDE BUSINESS SOLUTIONS,na,na,na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
193,ACRA,43370700C,LIP FONG RENOVATION SERVICES,Business,Sole Proprietor,na,na,Live,1990-09-12T00:00:00,2008-09-10T00:00:00,LOCAL,44,BENDEMEER ROAD,01,1466,na,330044,na,na,na,na,0,43301,RENOVATION CONTRACTORS,na,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
194,ACRA,201129779Z,LIAN SHENG (GROUP) PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2011-10-03T10:58:04,2011-10-04T00:00:00,LOCAL,631,ANG MO KIO AVENUE 4,05,928,na,560631,na,na,2016-10-12T00:00:00,2016-09-30T00:00:00,0,46649,WHOLESALE OF CHEMICALS AND CHEMICAL PRODUCTS N.E.C.,TRADING IN WASHING (HOTEL) AND CLEANING EQUIPMENTS (INCLUDING ACCESSORIES),46591,WHOLESALE OF OFFICE MACHINES AND EQUIPMENT (INCLUDING ACCESSORIES),TRADING IN WASHING (HOTEL) AND CLEANING EQUIPMENTS (INCLUDING ACCESSORIES),4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
197,ACRA,201415621C,LINCOLN INVESTMENT GROUP PRIVATE LIMITED,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2014-05-30T10:56:26,2014-05-31T00:00:00,LOCAL,30,WOODLANDS CRESCENT,14,15,NORTHOAKS,738086,na,na,2016-12-31T00:00:00,2016-12-31T00:00:00,0,47910,RETAIL SALE VIA INTERNET,INTERNET RETAIL SALE OF CONSUMER PRODUCT,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),PRIVATE CAR FOR HIRE WITH OPERATOR,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
198,ACRA,199905693M,LOYZ ENERGY LIMITED,Local Company,na,PUBLIC COMPANY LIMITED BY SHARES,na,Live Company,1999-09-22T00:00:00,2008-09-11T00:00:00,LOCAL,8,WILKIE ROAD,03,01,WILKIE EDGE,228095,na,na,2016-10-27T00:00:00,2016-06-30T00:00:00,3,64202,OTHER HOLDING COMPANIES,na,96099,OTHER PERSONAL SERVICE ACTIVITIES N.E.C.,exploration and production of oil and gas,7,SIM SIANG CHOON PTE LTD,SIM SIANG CHOON LTD,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,135947875.36,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
199,ACRA,201104783H,LEGACY GROUP PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2011-02-28T16:38:03,2011-03-03T00:00:00,LOCAL,420,NORTH BRIDGE ROAD,04,05,NORTH BRIDGE CENTRE,188727,na,na,2017-04-17T00:00:00,2017-02-28T00:00:00,0,52227,SHIP BROKERING SERVICES,na,na,na,na,4,LEGACY LUXURY YACHTS & RESORTS PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,960000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
200,ACRA,201510411C,LOGICTOR CONSULTING SERVICES PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-04-19T15:31:30,2015-04-20T00:00:00,LOCAL,14,ROBINSON ROAD,08,01A,FAR EAST FINANCE BUILDING,48545,na,na,2017-05-24T00:00:00,2016-12-31T00:00:00,0,63120,WEB PORTALS (INCLUDING SOCIAL NETWORKING SITES),"WEB PORTALS,E-COMMERCE,APPLICATION DEVELOPMENT AND ONLINE DIGITAL MARKETING",70209,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES N.E.C.,"TRAINING ,BUSINESS CONSULTANCY AND STRATEGIC PLANNING",2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,ACRA,T12LP0049A,LING WEI TRADING LIMITED PARTNERSHIP,LP,na,na,na,Cancelled (Non-Renewal),2012-10-29T13:25:50,2012-10-29T00:00:00,LOCAL,468,SEGAR ROAD,14,196,na,670468,na,na,na,na,0,46307,WHOLESALE OF LIQUOR AND SOFT DRINKS,CHINESE RICE WINE,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),GENERAL IMPORT & EXPORT,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,ACRA,200618501M,LQS CONSTRUCTION PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,In Liquidation - Compulsory Winding Up (Insolvency),2006-12-11T15:49:07,2008-09-13T00:00:00,LOCAL,31,MANDAI ESTATE,02,04,INNOVATION PLACE,729933,na,na,2015-06-30T00:00:00,2014-11-30T00:00:00,7,41001,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,42102,ROAD CONSTRUCTION,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,4000000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,ACRA,201011946E,LIFESTYLE LA BEAUTE PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2010-06-04T15:09:08,2010-06-05T00:00:00,LOCAL,183,TOA PAYOH CENTRAL,02,250,na,310183,na,na,2017-06-30T00:00:00,2016-12-31T00:00:00,0,96022,"BEAUTY SALONS AND SPAS (INCLUDING SLIMMING, SKIN CARE AND HAIR CARE CENTRES)",na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
204,ACRA,201528209R,LIFEBANC PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-07-07T15:09:44,2015-07-08T00:00:00,LOCAL,80,ROBINSON ROAD,17,02,na,68898,na,na,2016-12-31T00:00:00,2016-06-30T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,4,ENVIROSCIENCE PTE. LTD.,ENVIROSCIENCES PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,ACRA,201414339C,L'EXCELLENCE PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2014-05-19T16:35:55,2014-05-20T00:00:00,LOCAL,16,COLLYER QUAY,21,00,INCOME AT RAFFLES,49318,na,na,2017-09-12T00:00:00,2017-04-30T00:00:00,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
206,ACRA,201712714W,LITTLE BIT PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2017-05-08T16:55:34,2017-05-08T00:00:00,LOCAL,20,JALAN AFIFI,03,02A,CERTIS CISCO CENTRE,409179,na,na,na,na,0,62019,DEVELOPMENT OF OTHER SOFTWARE AND PROGRAMMING ACTIVITIES N.E.C.,SOFTWARE DEVELOPMENT,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,300000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,ACRA,53349133M,LING2016,Business,Sole Proprietor,na,na,Live,2016-10-27T15:38:20,2016-10-27T00:00:00,LOCAL,631,PASIR RIS DRIVE 3,13,374,na,510631,na,na,na,na,0,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
208,ACRA,201321777N,LIFELONG LEARNING INSTITUTE PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2013-08-12T17:53:51,2013-08-13T00:00:00,LOCAL,11,EUNOS ROAD 8,09,01,LIFELONG LEARNING INSTITUTE,408601,na,na,2017-08-14T00:00:00,2017-03-31T00:00:00,0,68109,REAL ESTATE ACTIVITIES WITH OWN OR LEASED PROPERTY N.E.C.,na,88991,JOB TRAINING AND VOCATIONAL REHABILITATION SERVICES,na,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1000000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
209,ACRA,200718641C,LOGOWARE PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2007-10-08T15:07:25,2008-09-13T00:00:00,LOCAL,351,CHOA CHU KANG CENTRAL,07,355,na,680351,na,na,2017-06-30T00:00:00,2016-12-31T00:00:00,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,80002,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
210,ACRA,201305591N,LIFE ART DESIGN PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2013-03-04T16:07:10,2013-03-05T00:00:00,LOCAL,5,SIMON ROAD,02,00,na,545893,na,na,2017-08-31T00:00:00,2017-02-28T00:00:00,0,43301,RENOVATION CONTRACTORS,na,41001,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,2,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
211,ACRA,53041777D,LEMON CUBE PHOTOGRAPHY,Business,Sole Proprietor,na,na,Ceased Registration,2005-04-04T16:56:10,2008-09-13T00:00:00,LOCAL,65,UBI CRESCENT,05,01,HOLA CENTRE,408559,na,na,na,na,0,96099,OTHER PERSONAL SERVICE ACTIVITIES N.E.C.,PHOTOGRAPHY SERVICES AND DIGITAL IMAGING,82999,"OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (EG JUNKETS, ADMINISTRATION OF LOYALTY PROGRAMMES)",PHOTOGRAPHY SERVICES AND DIGITAL IMAGING,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
212,ACRA,201721062Z,LAO V LOGIPORT II PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2017-07-26T16:15:00,2017-07-26T00:00:00,LOCAL,9,RAFFLES PLACE,37,01,REPUBLIC PLAZA,48619,na,na,na,na,0,64202,OTHER HOLDING COMPANIES,INVESTMENT HOLDING COMPANY,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,USD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
213,ACRA,53317639E,LUCKY SYN SERVICES,Business,Sole Proprietor,na,na,Live,2015-09-28T13:10:13,2015-09-29T00:00:00,LOCAL,815,JURONG WEST STREET 81,07,216,na,640815,na,na,na,na,0,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
